user_id,proba
user_2391,2.0521444e-05
user_263,0.000733164
user_43124,7.044816e-05
user_53151,0.00062822993
user_49960,0.00011864659
user_45947,1.0221628e-05
user_11184,1.2044275e-05
user_31694,0.00020014301
user_47922,4.7217977e-06
user_6900,0.0004519088
user_17718,0.26539156
user_19081,0.00031589164
user_48376,3.7303337e-06
user_34943,1.8787337e-06
user_29060,0.0008296789
user_16757,6.630654e-06
user_15458,7.346534e-05
user_4210,0.00062822993
user_44886,0.0069065
user_1341,2.3653906e-06
user_21765,1.51977365e-05
user_8685,4.7951824e-05
user_55129,0.00014426495
user_24493,1.0221628e-05
user_45901,0.001042984
user_27638,8.000861e-06
user_9769,7.710471e-06
user_10595,3.289927e-05
user_24769,9.038977e-07
user_20964,2.8961822e-06
user_7005,5.3811723e-06
user_19770,1.8307435e-05
user_506,1.5175216e-05
user_34849,1.7580447e-06
user_9125,1.6161324e-06
user_56230,0.0010835103
user_6830,0.00245909
user_31050,0.00018391675
user_4369,1.0446715e-05
user_29386,3.5528794e-06
user_54708,1.7503944e-05
user_2899,1.0221628e-05
user_21921,3.0599072e-05
user_17576,0.0001780963
user_38245,6.1601175e-05
user_55596,3.9650422e-05
user_42542,1.7575501e-05
user_10120,0.00062822993
user_56919,2.4108479e-06
user_51712,2.0282772e-05
user_54483,4.936805e-05
user_56929,2.6731493e-06
user_16353,1.2714283e-05
user_625,9.220365e-06
user_33012,9.908298e-05
user_19685,0.00073701935
user_10087,0.0013199804
user_31240,1.0221628e-05
user_11932,0.00046237235
user_6567,3.0758376e-05
user_7598,2.8646718e-06
user_55968,3.9469756e-05
user_43160,0.00622492
user_22853,0.0011205481
user_50229,5.3747567e-06
user_19971,3.6729136e-06
user_14846,6.7343e-06
user_39523,0.00026742136
user_15177,0.00016806585
user_25790,6.7343e-06
user_32292,0.00013288332
user_15877,8.4014784e-05
user_42280,9.220365e-06
user_40250,3.624389e-05
user_45028,6.7343e-06
user_9133,0.002212222
user_4678,3.0599072e-05
user_36576,1.4878455e-05
user_45318,0.0016288598
user_34032,2.3444172e-06
user_20770,1.3642972e-05
user_51360,0.00062822993
user_19769,0.0013619848
user_2277,0.004711504
user_1441,2.7036409e-05
user_51017,0.00091807946
user_3924,2.9093399e-06
user_10355,5.6431112e-05
user_6496,0.0036532418
user_706,0.00757699
user_32758,9.263563e-05
user_45548,0.00015452155
user_31965,2.1856018e-05
user_18969,8.288028e-06
user_40241,0.00062822993
user_49324,4.8551658e-05
user_25935,2.7770315e-05
user_17330,0.00062822993
user_47203,0.0010835103
user_50027,2.3653906e-06
user_3547,1.3852713e-05
user_44100,5.4442724e-05
user_33759,2.3546892e-05
user_49909,8.651788e-05
user_50804,7.649472e-05
user_22105,1.1270565e-05
user_38212,3.6908168e-05
user_57337,0.00010744603
user_27893,0.00062822993
user_44663,1.1235312e-05
user_33242,0.00020273842
user_4524,4.2564325e-06
user_40171,3.6729136e-06
user_25740,2.7036409e-05
user_20474,3.467084e-06
user_35368,0.0008574071
user_17056,1.7358721e-05
user_728,1.8787337e-06
user_4383,4.542498e-05
user_37809,3.2901968e-05
user_39418,1.5558431e-05
user_13478,4.453272e-06
user_55112,2.3546892e-05
user_15636,1.0795217e-05
user_46251,3.7963514e-06
user_5574,1.2044275e-05
user_38090,7.67086e-05
user_28482,0.00019449464
user_37336,3.5316552e-05
user_13158,2.4209823e-05
user_36578,1.2044275e-05
user_44991,0.0010463265
user_16874,4.441562e-06
user_42299,2.8250238e-06
user_28044,3.571298e-05
user_319,0.017087888
user_35514,1.3864477e-05
user_48787,2.9781593e-06
user_39511,0.00014039334
user_39502,3.7420384e-06
user_13559,0.0014871717
user_20919,4.4812964e-06
user_54915,0.01550862
user_45809,0.003945819
user_51930,1.7015498e-05
user_10216,5.9993617e-05
user_5295,0.0007897847
user_26448,0.000104122635
user_41836,6.107079e-05
user_47512,0.002212222
user_14831,2.1341553e-05
user_28112,0.0008296789
user_3368,6.957749e-06
user_27256,0.0017426767
user_4020,0.0076385625
user_40254,1.8787337e-06
user_44215,1.33345775e-05
user_43504,2.4857825e-06
user_30055,2.3546892e-05
user_54889,1.8791812e-05
user_8504,0.035181236
user_33404,1.7131393e-05
user_27594,1.2714283e-05
user_2437,8.628059e-06
user_20890,0.0015506529
user_32842,9.220365e-06
user_55420,1.3825058e-06
user_39348,2.8646718e-06
user_18457,1.9011924e-05
user_16859,2.7770315e-05
user_53792,2.8646718e-06
user_599,1.2044275e-05
user_25379,0.0030585364
user_50805,2.8646718e-06
user_22979,0.0009546112
user_39557,3.0758376e-05
user_49772,1.9743087e-05
user_53373,3.467084e-06
user_3290,1.1390049e-05
user_10001,0.00039369773
user_5237,5.2865666e-06
user_37949,2.8646718e-06
user_3477,0.0014789553
user_39231,1.7608133e-06
user_53278,0.0008296789
user_35949,0.00021706684
user_9692,8.796813e-06
user_7494,0.0018436374
user_3309,0.005372023
user_29343,5.1442457e-05
user_46755,1.8787337e-06
user_10007,0.0024562518
user_26893,3.0758376e-05
user_2582,2.0402988e-06
user_20740,1.0117653e-05
user_27759,0.00012327614
user_13386,2.0227199e-05
user_31178,4.029537e-06
user_26086,0.06476383
user_19763,2.3546892e-05
user_31096,3.6275287e-05
user_26389,0.00062822993
user_12832,0.000120065364
user_40223,0.0025450808
user_30641,2.402887e-05
user_20786,2.7630954e-06
user_42435,0.004610636
user_5929,2.8525394e-05
user_41802,1.1270565e-05
user_9804,0.0006127616
user_18687,7.688546e-05
user_36687,3.7009817e-05
user_362,5.7127277e-06
user_38966,3.0758376e-05
user_10351,3.2923937e-05
user_5609,0.00013690614
user_48820,8.4368285e-06
user_20764,1.5963087e-05
user_27520,0.0019503392
user_1046,0.0028143574
user_13348,6.4587307e-06
user_32671,2.2527434e-05
user_24849,9.908298e-05
user_8155,6.4587307e-06
user_55390,0.0014832626
user_30118,0.000590357
user_29345,6.417305e-05
user_30610,0.0061410223
user_25971,2.7759033e-05
user_22514,1.0071953e-05
user_11709,2.1385367e-06
user_26631,9.220365e-06
user_22254,1.2044275e-05
user_57374,0.00071378006
user_5619,0.0025791065
user_36067,1.7124609e-06
user_17069,1.0469695e-05
user_30137,8.796813e-06
user_22039,1.7022443e-05
user_46987,0.00062822993
user_28749,2.5397647e-05
user_48634,6.329387e-05
user_55384,2.1770315e-05
user_57222,1.7015498e-05
user_30183,0.00019387274
user_33947,0.0027722467
user_15078,1.2714283e-05
user_30441,3.0758376e-05
user_21602,3.191824e-06
user_23453,2.9421375e-05
user_14381,0.0027722467
user_49568,3.2884243e-05
user_22816,0.00062822993
user_14007,3.0758376e-05
user_36840,9.220365e-06
user_41729,2.7770315e-05
user_5646,5.548431e-06
user_22456,1.4124031e-05
user_44253,1.7170043e-05
user_18142,4.303908e-06
user_23551,9.220365e-06
user_46992,5.6585386e-06
user_37491,9.944544e-07
user_39436,0.0010463265
user_27286,0.00062822993
user_44831,9.220365e-06
user_9811,0.008768641
user_14989,7.578694e-06
user_45774,4.1693793e-06
user_33184,0.00021755397
user_8810,6.7343e-06
user_7561,3.342725e-05
user_31089,1.8307435e-05
user_31713,2.9430587e-06
user_31904,0.00052774267
user_14429,1.9011924e-05
user_48562,8.796813e-06
user_28826,2.0709609e-05
user_55551,3.2548756e-05
user_34343,2.6255813e-05
user_11876,0.002212222
user_11255,6.7343e-06
user_36519,3.942911e-06
user_21163,6.8840845e-06
user_53790,1.5234288e-05
user_34068,1.2044275e-05
user_10624,2.8646718e-06
user_6053,3.8844075e-05
user_46628,0.00025681392
user_34109,0.06333808
user_24095,0.0063793827
user_46458,0.00022096401
user_41110,6.790497e-06
user_13246,0.00051748205
user_25187,1.2038257e-05
user_35296,0.001069301
user_5052,8.809632e-06
user_14370,1.2044275e-05
user_31523,0.00051277597
user_33281,0.0010887369
user_43706,9.220365e-06
user_44464,2.9339952e-05
user_9507,0.0010835103
user_37653,3.9916263e-06
user_11664,4.6752713e-05
user_50284,3.0758376e-05
user_19974,0.0010463265
user_13384,1.2044275e-05
user_24167,4.936805e-05
user_10361,0.00062822993
user_10894,1.5742171e-05
user_48895,0.00036012675
user_56488,2.5946763e-05
user_18562,3.0758376e-05
user_11435,8.796813e-06
user_10792,0.0032407192
user_31139,0.0009544375
user_23368,0.0001375355
user_16478,4.9938906e-05
user_23008,0.00039190258
user_35780,1.3377451e-05
user_38375,9.220365e-06
user_3007,0.00062822993
user_53972,0.0010835103
user_38069,2.6853631e-05
user_55310,2.3546892e-05
user_27227,4.955584e-06
user_3926,2.3546892e-05
user_45216,4.4658095e-06
user_16989,6.2674067e-06
user_26656,3.0758376e-05
user_39595,1.7312366e-05
user_29885,2.0514028e-05
user_3975,3.6760325e-06
user_3396,0.0033219762
user_45811,1.37208945e-05
user_15340,0.0006244527
user_4850,1.7124609e-06
user_30459,0.0007897847
user_8190,1.8084385e-05
user_55459,1.2714283e-05
user_4049,2.4108479e-06
user_22507,1.4686254e-05
user_33483,2.8705022e-06
user_40323,0.038194105
user_43897,3.0758376e-05
user_22563,7.876024e-06
user_25130,8.9183135e-07
user_23971,6.8112386e-06
user_52704,0.0009860214
user_15109,1.3721723e-06
user_6687,2.236935e-06
user_27502,1.0986264e-05
user_50897,3.246939e-05
user_16512,1.5134846e-06
user_26041,0.002212222
user_10688,2.9481798e-06
user_55607,0.00062822993
user_2352,0.0039316146
user_53449,6.3375423e-06
user_15089,1.1239021e-05
user_14587,4.7172744e-06
user_42970,2.7614476e-05
user_2297,0.00012807071
user_10370,0.00013903553
user_50929,1.4124031e-05
user_12206,0.00062822993
user_18351,0.0006639061
user_16373,1.1831828e-05
user_19020,0.0005919811
user_28931,3.7420384e-06
user_37892,3.259227e-05
user_10691,5.924113e-05
user_10907,1.0562429e-05
user_15434,1.3471972e-05
user_47365,4.3699006e-06
user_35370,1.8787337e-06
user_5366,1.8787337e-06
user_6546,0.001986402
user_96,2.3546892e-05
user_43280,3.7420384e-06
user_47010,0.00062822993
user_20268,1.1498786e-05
user_56754,2.1119671e-05
user_12460,0.0074881753
user_226,3.0758376e-05
user_21526,3.571298e-05
user_2976,0.00012807071
user_4754,0.00060472207
user_9945,1.1905466e-05
user_14702,1.0563996e-06
user_8378,1.2044275e-05
user_26226,0.00011673742
user_17729,3.950205e-06
user_15980,5.14694e-06
user_20663,3.0758376e-05
user_47172,4.1328362e-06
user_34689,3.0758376e-05
user_3338,1.3292463e-05
user_19468,1.222474e-05
user_30483,0.001985901
user_25630,9.220365e-06
user_49707,3.0758376e-05
user_54290,4.295279e-07
user_21784,0.009877748
user_37312,1.2044275e-05
user_35992,0.0006403344
user_53384,6.1568558e-06
user_25469,2.3914363e-05
user_24256,1.1905285e-05
user_25853,3.6989118e-06
user_50391,4.312885e-05
user_12379,2.9398461e-05
user_56849,4.4623757e-05
user_15193,2.9162427e-05
user_23516,0.00062822993
user_15647,0.00048100465
user_53667,2.402887e-05
user_9861,0.0010463265
user_1291,4.3453423e-05
user_30741,2.0501355e-05
user_17251,7.492578e-05
user_2804,1.5455504e-05
user_14838,5.0227995e-06
user_47658,7.809376e-06
user_54039,0.00062822993
user_26259,0.00062822993
user_20112,2.2569468e-06
user_51488,0.0010835103
user_40411,1.156606e-05
user_47135,2.8525394e-05
user_53945,3.4774876e-05
user_5661,6.144186e-06
user_44567,0.00044689266
user_43530,4.7979393e-06
user_19484,0.0010835103
user_34510,0.011434358
user_6833,0.0031220603
user_22897,1.8787337e-06
user_33811,1.0221628e-05
user_54395,0.14906576
user_43139,0.0024909226
user_55340,0.000104682935
user_46952,3.0758376e-05
user_56813,2.1292479e-05
user_53515,0.00017567605
user_35324,8.4368285e-06
user_29319,7.091755e-05
user_52626,4.494093e-05
user_24697,0.0021947362
user_29042,6.957218e-05
user_53583,1.0451259e-05
user_45659,4.177375e-06
user_35894,8.628059e-06
user_17757,3.0758376e-05
user_25364,4.8707803e-05
user_7327,8.796813e-06
user_48854,3.393737e-06
user_31620,1.0923227e-05
user_32247,3.252604e-05
user_2066,0.0014119846
user_33698,2.9862022e-06
user_43321,8.854272e-06
user_32235,1.05755125e-05
user_42933,3.950205e-06
user_415,2.8646718e-06
user_36341,9.220365e-06
user_30526,0.01531934
user_17999,3.6867325e-05
user_23212,0.00039117696
user_48545,9.4393245e-06
user_28257,0.0001401002
user_56701,1.0771828e-06
user_55383,1.8787337e-06
user_47740,0.002212222
user_46642,8.863041e-06
user_54906,9.220365e-06
user_30597,0.0012466166
user_45734,7.0907816e-05
user_34654,4.634221e-06
user_55939,0.0010835103
user_56864,2.4541316e-06
user_15755,0.0028124016
user_3190,0.0008296789
user_12748,1.2044275e-05
user_2170,4.5057614e-06
user_35713,1.5664611e-05
user_6307,3.7420384e-06
user_23424,6.6410958e-06
user_21719,1.2644687e-06
user_20003,2.4541316e-06
user_22989,3.0758376e-05
user_31805,1.9938658e-05
user_16686,1.2044275e-05
user_29114,0.0024562518
user_8152,3.191824e-06
user_39003,4.872817e-06
user_53748,2.9481798e-06
user_33925,3.0758376e-05
user_34835,2.3914363e-05
user_24673,0.0007172665
user_26337,3.0829557e-05
user_27382,2.3220959e-05
user_13382,2.2569468e-06
user_35564,5.5138153e-05
user_14668,9.7871234e-05
user_26752,4.3697557e-05
user_21942,3.6275287e-05
user_21098,0.0018436374
user_38822,9.506954e-06
user_8428,6.518543e-06
user_28864,5.8370006e-07
user_8998,2.3546892e-05
user_12012,4.3200766e-05
user_25002,6.7343e-06
user_32944,3.7303337e-06
user_55827,0.00032858833
user_44628,0.00022096401
user_54400,4.3149874e-05
user_31953,0.002212222
user_54271,2.236935e-06
user_27584,1.1411319e-06
user_34362,0.0006720745
user_24875,2.831662e-06
user_31293,0.00980771
user_41530,3.0332681e-05
user_4291,0.00013903553
user_6015,0.0007897847
user_10770,5.4716556e-06
user_42086,2.7078855e-05
user_17372,0.00091541617
user_5461,3.467084e-06
user_25374,3.0758376e-05
user_35461,0.0031928655
user_44873,4.878292e-05
user_32325,0.00011065031
user_11411,3.6275287e-05
user_19702,8.992454e-06
user_19342,0.00016102583
user_3887,0.00026729875
user_49450,1.10037445e-05
user_44421,3.7292311e-06
user_3075,0.0013422761
user_49272,0.0001375355
user_30565,7.0807604e-05
user_24055,2.4834012e-06
user_53935,0.014719752
user_44359,6.167934e-06
user_17059,0.0010797468
user_33038,5.8370006e-07
user_47209,1.2044275e-05
user_4233,1.1342907e-05
user_13510,8.63625e-06
user_48298,0.0024947466
user_23575,0.002212222
user_50939,0.00014453441
user_884,1.3852713e-05
user_1348,1.2044275e-05
user_24389,0.0025652717
user_28175,1.0648652e-05
user_53762,0.00062822993
user_40346,3.0758376e-05
user_32009,0.00044000606
user_32796,0.004043785
user_1803,1.2745337e-05
user_17106,6.1568558e-06
user_29028,2.7770315e-05
user_28406,1.0221628e-05
user_49880,0.001422059
user_49780,0.0043402156
user_33191,0.0021355066
user_42990,7.0907816e-05
user_24749,3.0758376e-05
user_18145,9.220365e-06
user_51003,0.00062822993
user_19625,3.6314113e-06
user_7723,0.006194522
user_1595,5.798384e-05
user_7105,8.8207904e-05
user_12619,6.7343e-06
user_7725,1.7836053e-05
user_1598,7.091755e-05
user_6040,8.5325264e-05
user_19954,9.220365e-06
user_41438,2.3914363e-05
user_28657,7.560329e-06
user_46157,2.1429207e-05
user_402,0.0013619848
user_3848,0.0021408296
user_15324,1.8128176e-05
user_26369,1.8015258e-05
user_32080,3.0758376e-05
user_17410,0.00021337505
user_29213,1.2044275e-05
user_49011,1.0771828e-06
user_30253,8.870204e-06
user_17231,4.303908e-06
user_9623,1.4767943e-06
user_7213,0.0068239714
user_10386,0.0006909496
user_38848,5.5138153e-05
user_52556,0.0003262494
user_4711,1.0535991e-05
user_10121,1.4333458e-05
user_16235,2.2569468e-06
user_460,0.0006087756
user_42121,1.3721723e-06
user_15574,2.7450465e-06
user_32217,5.8017818e-06
user_15686,7.235349e-05
user_42650,1.1435446e-05
user_27411,1.38281775e-05
user_18285,0.00071378006
user_11850,5.3204104e-07
user_25594,0.0041473545
user_31908,0.010264633
user_31691,1.0967453e-05
user_44864,5.5415094e-06
user_33652,2.707728e-06
user_46486,2.4133498e-05
user_8534,9.220365e-06
user_4342,1.9376375e-05
user_16451,3.5522902e-05
user_15298,1.977582e-05
user_7834,8.854644e-05
user_51835,2.2892003e-05
user_48600,1.3195589e-05
user_40702,0.0007897847
user_3093,1.394901e-05
user_67,4.3735497e-05
user_30161,1.345305e-06
user_18316,3.998129e-05
user_32504,9.220365e-06
user_48774,1.7597959e-05
user_41749,2.3914363e-05
user_53432,3.0758376e-05
user_23958,3.2756452e-05
user_18660,4.6752713e-05
user_28361,0.000896185
user_17285,3.4918517e-06
user_13172,3.0388068e-05
user_1860,0.00060472207
user_3788,0.00062822993
user_44126,6.1568558e-06
user_41188,3.9785946e-06
user_31537,7.578694e-06
user_2137,3.0758376e-05
user_4164,0.19629438
user_11284,1.2044275e-05
user_45393,9.96985e-07
user_12245,2.5509378e-05
user_35237,0.00032473603
user_9786,7.266714e-06
user_23895,6.053345e-06
user_43403,3.2923937e-05
user_20594,0.00022869675
user_35138,0.010472682
user_13401,3.9883915e-05
user_46209,4.241345e-05
user_4743,7.091755e-05
user_1878,0.00062822993
user_19357,5.214135e-06
user_37995,3.2976102e-05
user_5774,1.1506157e-05
user_25177,1.4502399e-05
user_9611,1.0899034e-05
user_40940,0.00013680305
user_24066,8.14958e-06
user_41066,0.00029139174
user_26081,2.8961822e-06
user_36970,0.006059727
user_5459,8.383208e-05
user_1604,6.790497e-06
user_37901,0.00014080144
user_34113,1.3721723e-06
user_42114,6.0472947e-05
user_30287,9.220365e-06
user_18492,2.074701e-05
user_46566,0.00026742136
user_3092,1.0221628e-05
user_37059,3.8343783e-06
user_44272,3.0758376e-05
user_46482,4.3632253e-06
user_15774,4.658435e-05
user_16747,2.4541316e-06
user_48672,6.0472947e-05
user_17556,1.5240826e-06
user_48179,4.634221e-06
user_44842,2.9481798e-06
user_56597,0.0010835103
user_26441,3.0758376e-05
user_3783,2.3546892e-05
user_34598,4.0271883e-05
user_7199,9.220365e-06
user_16650,3.963564e-05
user_115,4.3453423e-05
user_54122,0.00010922262
user_35826,3.0758376e-05
user_3576,1.3909996e-05
user_53453,0.00047291734
user_49668,8.880426e-05
user_48369,3.9567058e-05
user_42369,8.597873e-06
user_1562,0.0006634772
user_48242,6.9978228e-06
user_15685,0.0007780783
user_2603,5.3204104e-07
user_42548,2.7770315e-05
user_30588,0.00062822993
user_12498,3.169972e-05
user_49287,5.4677326e-05
user_27436,7.091755e-05
user_56221,6.2084296e-06
user_53745,1.2044275e-05
user_22263,2.3546892e-05
user_25175,7.044816e-05
user_29092,0.00048100465
user_27740,0.0008296789
user_48963,0.00077234016
user_46605,0.0003762069
user_12252,9.038977e-07
user_42054,0.0021002016
user_12654,2.3546892e-05
user_22660,5.6585386e-06
user_18207,1.2038257e-05
user_602,8.070652e-06
user_37191,3.0758376e-05
user_24455,1.8787337e-06
user_2956,0.002212222
user_51234,0.0011205481
user_7348,4.7217977e-06
user_2610,2.6152853e-05
user_8008,9.220365e-06
user_15568,0.00062822993
user_19023,9.220365e-06
user_50451,2.8646718e-06
user_36084,3.3784745e-05
user_36941,8.796813e-06
user_13261,1.3288825e-05
user_15440,0.036700398
user_41856,5.6585386e-06
user_677,0.00033449952
user_23579,3.950205e-06
user_29004,1.4461685e-05
user_651,4.9540846e-05
user_48368,0.0008296789
user_36779,1.1831828e-05
user_47760,1.129931e-05
user_617,7.39158e-06
user_38473,2.9339952e-05
user_15729,4.2974974e-05
user_13067,2.6517157e-05
user_14000,9.220365e-06
user_17093,0.07958762
user_30715,8.4014784e-05
user_11512,2.8646718e-06
user_16427,2.9481114e-05
user_11218,0.00062822993
user_41401,0.00062822993
user_27420,8.512305e-06
user_35469,1.3352189e-05
user_34445,0.0048264246
user_35017,1.0503887e-05
user_8595,5.7082725e-06
user_49591,5.1007944e-05
user_51038,4.0003753e-05
user_35963,0.0032407192
user_19364,1.7386952e-05
user_34015,3.124762e-05
user_56952,3.8325627e-05
user_28252,8.6120635e-05
user_48406,1.2507315e-06
user_49597,3.138802e-05
user_6139,3.021584e-05
user_9541,9.220365e-06
user_53519,4.2487365e-05
user_35222,5.9783783e-06
user_358,3.1915788e-05
user_22728,5.143898e-06
user_49206,2.2672002e-06
user_57097,2.236935e-06
user_20664,0.0032070454
user_20660,2.3546892e-05
user_56339,0.028781341
user_43583,3.191824e-06
user_38571,5.3264343e-06
user_51073,4.0931372e-05
user_16309,1.0221628e-05
user_6948,0.0010463265
user_56521,0.00046633926
user_46091,5.7581266e-05
user_16762,0.000676504
user_17072,9.220365e-06
user_49004,0.0018436374
user_46314,3.3452445e-05
user_54623,0.00067269313
user_7480,6.957749e-06
user_14566,8.992454e-06
user_41610,2.3653906e-06
user_18629,0.0011205481
user_22400,7.5291096e-06
user_33767,0.0011861078
user_55382,1.7075074e-05
user_55450,1.6337924e-06
user_22502,1.237343e-05
user_26314,2.10803e-06
user_15405,9.220365e-06
user_41592,1.0221628e-05
user_38249,2.2033086e-05
user_19450,0.0015372531
user_20689,0.00011823379
user_54650,7.5122193e-06
user_29251,2.0066566e-06
user_38881,0.002212222
user_4057,0.004234528
user_53681,2.4541316e-06
user_2906,2.3546892e-05
user_46821,1.2044275e-05
user_30860,0.0007214617
user_45783,7.6246965e-07
user_19696,0.00062822993
user_42848,0.06333808
user_44685,6.7343e-06
user_16615,0.018062064
user_5727,3.6760325e-06
user_45498,3.0985354e-06
user_40783,0.00023184023
user_42573,2.2428634e-05
user_45782,0.00023772253
user_19634,0.0027722467
user_38164,8.915814e-06
user_1353,0.0013577376
user_42223,8.802788e-06
user_51057,0.0001943104
user_6923,3.289927e-05
user_8646,8.000861e-06
user_16514,1.5236164e-05
user_8486,7.091755e-05
user_52927,1.7580547e-05
user_31510,0.005506299
user_45169,1.2044275e-05
user_9834,4.2462983e-05
user_50408,1.8307435e-05
user_27685,0.0013587957
user_6786,1.9843621e-05
user_42913,1.8307435e-05
user_21324,1.1342907e-05
user_10056,4.5459125e-05
user_7703,2.4541316e-06
user_13500,1.0245442e-06
user_2535,2.2569468e-06
user_56214,0.0047046533
user_1040,3.3547713e-05
user_55107,0.23290055
user_22693,0.0001360078
user_44616,1.809579e-05
user_25974,4.8856646e-06
user_24424,2.9781593e-06
user_11042,8.880426e-05
user_18451,1.2044275e-05
user_34561,0.0007897847
user_52825,1.11386125e-05
user_24654,9.229352e-05
user_52875,3.467084e-06
user_10708,8.181196e-06
user_54493,0.0008296789
user_44051,0.00062822993
user_6648,0.00020014301
user_44726,1.2044275e-05
user_43200,2.1152878e-06
user_39784,2.4108479e-06
user_26978,4.818556e-05
user_27167,0.00062822993
user_10192,8.000861e-06
user_56176,0.0014119846
user_34164,2.8332688e-05
user_15984,7.594277e-05
user_24560,0.0011193473
user_8657,1.8787337e-06
user_22219,1.134057e-05
user_1664,3.4992556e-06
user_44840,4.528943e-06
user_14861,9.220365e-06
user_6173,4.2974974e-05
user_38779,9.220365e-06
user_27731,3.7420384e-06
user_51857,0.0005247794
user_21756,1.1270565e-05
user_34346,3.5376623e-05
user_55244,0.003464011
user_2157,9.550664e-06
user_56984,1.5569547e-05
user_43994,3.0758376e-05
user_6293,0.0013619848
user_55789,5.7505304e-06
user_15329,0.0015372531
user_17076,0.002779981
user_54219,1.0393501e-05
user_1556,4.277104e-05
user_23937,0.0014119846
user_48614,0.0029066398
user_21042,9.220365e-06
user_4377,1.2714283e-05
user_8319,1.0899034e-05
user_27190,0.001042984
user_12197,3.5522902e-05
user_46630,0.011779819
user_12843,0.0002096115
user_10349,9.220365e-06
user_34364,5.7949474e-06
user_48076,3.0864714e-05
user_41269,0.00016657621
user_51628,2.3680159e-05
user_35890,6.7343e-06
user_19844,3.6275287e-05
user_12640,0.00010473117
user_42278,2.3097718e-05
user_53715,0.00018366984
user_41174,0.0028685168
user_16812,8.915814e-06
user_39213,3.7420384e-06
user_47693,9.115745e-06
user_31412,7.091755e-05
user_21930,1.207215e-05
user_47840,9.220365e-06
user_22708,0.002212222
user_34589,0.005837135
user_32326,0.00026039663
user_44987,1.3342681e-06
user_13951,0.0026472518
user_24526,0.00062822993
user_18872,0.00062822993
user_42255,8.400034e-06
user_27441,4.029537e-06
user_8360,0.0011921563
user_10103,0.026604157
user_43143,4.494342e-05
user_56953,1.2044275e-05
user_22278,1.1405223e-05
user_20162,2.40747e-05
user_13085,1.2044275e-05
user_43572,0.007844432
user_54192,1.8787337e-06
user_16978,0.00062822993
user_18959,4.42311e-05
user_8381,4.2143318e-05
user_13296,0.0018517149
user_49951,1.1831828e-05
user_13298,2.7284283e-05
user_35112,1.2913984e-05
user_29308,5.084513e-06
user_12520,2.254783e-05
user_34745,0.000102187056
user_551,0.0010206822
user_11759,0.00028802617
user_45840,1.3072652e-05
user_35791,0.012382636
user_393,8.863041e-06
user_31351,0.001042984
user_20030,0.0025829438
user_53976,1.4404357e-05
user_41859,1.7386952e-05
user_14499,1.410142e-05
user_25212,0.0019217774
user_5917,1.8862122e-05
user_26005,2.393234e-05
user_32105,9.220365e-06
user_4842,2.2476013e-06
user_15100,0.00034812602
user_28490,2.3208302e-06
user_45489,0.00060472207
user_45384,5.5138153e-05
user_17387,3.191824e-06
user_42721,1.0804384e-05
user_32283,1.2044275e-05
user_29684,1.8438092e-05
user_48118,2.3426592e-05
user_12721,2.6189423e-06
user_2791,0.0077032316
user_24262,5.5138153e-05
user_10764,4.872817e-06
user_48567,1.4915861e-05
user_18253,1.2044275e-05
user_57405,6.189524e-06
user_38752,0.0007897847
user_24753,0.00060472207
user_19090,1.2044275e-05
user_15028,0.0126314415
user_38811,7.5349955e-05
user_51368,0.00036341543
user_29831,0.00757699
user_33148,7.303926e-06
user_22761,9.6198155e-06
user_52668,3.0758376e-05
user_44607,1.7611223e-05
user_41381,6.006169e-06
user_46327,7.521818e-06
user_46385,1.3352189e-05
user_53525,3.7303337e-06
user_54434,0.002779981
user_47087,8.512305e-06
user_1990,2.3339658e-06
user_35191,5.4478714e-05
user_47764,0.0033511862
user_6420,6.0034537e-05
user_11566,0.00018665846
user_41496,8.641646e-06
user_9441,3.0758376e-05
user_43191,3.4774876e-05
user_3054,2.5322586e-06
user_47596,3.3325465e-05
user_1746,9.220365e-06
user_17023,0.0009546112
user_40541,0.0010025426
user_28933,6.3322373e-06
user_48681,9.11412e-06
user_13937,8.14958e-06
user_24420,2.4541316e-06
user_15406,1.8461915e-05
user_10528,5.5671467e-06
user_54786,0.0013308282
user_23913,0.00062822993
user_1371,4.267391e-05
user_16142,3.2594944e-05
user_33720,1.2044275e-05
user_21423,0.002212222
user_55546,1.171717e-05
user_1840,0.00829283
user_17650,1.067852e-05
user_5050,3.0758376e-05
user_23541,2.9339952e-05
user_1543,1.2847601e-05
user_17128,2.8332688e-05
user_24670,4.7979393e-06
user_39526,5.4081047e-06
user_53402,0.0025906921
user_3904,1.7022443e-05
user_44025,1.2044275e-05
user_33709,3.0962325e-05
user_32157,0.00062822993
user_3649,1.1342907e-05
user_51421,1.7232871e-05
user_1558,1.7332983e-05
user_4109,6.797368e-05
user_42092,2.9339952e-05
user_53450,0.0010463265
user_16391,2.6019812e-05
user_12124,5.087503e-05
user_46660,9.11412e-06
user_45278,2.8646718e-06
user_11149,3.3636454e-06
user_22670,0.003956153
user_15400,1.3072652e-05
user_4262,0.00080119906
user_41662,4.7688198e-05
user_11958,9.220365e-06
user_56101,0.00012807071
user_22679,2.8101136e-05
user_48623,0.009022833
user_22049,2.5322586e-06
user_34867,0.00092795945
user_18601,2.9339952e-05
user_37169,5.776656e-06
user_174,3.6275287e-05
user_42212,0.002212222
user_34402,1.2044275e-05
user_57085,9.220365e-06
user_11634,1.2044275e-05
